hero,degree_centrality,betweenness_centrality,pagerank,num_connections
RAZORFIST,0.0007788161993769471,0.0,3.253014961205296e-05,5
PLEX INTELLIGENCE,0.0007788161993769471,3.235462218941463e-08,0.00014998465215233854,5
MARVEL BOY VIII/NOH-,0.0007788161993769471,3.235462218941463e-08,0.00014998465215233857,5
"DEZOAN, JOHN",0.0007788161993769471,0.0,2.9984921954017395e-05,5
"MASON, JOHN",0.0007788161993769471,0.0,2.6298560710031223e-05,5
"TAUREY, SIR WILLIAM",0.0007788161993769471,0.0,4.550507713300478e-05,5
"GREEN, JAMES",0.0007788161993769471,0.0,4.550507713300478e-05,5
THOUSAND,0.0007788161993769471,0.0,3.621406689119475e-05,5
"PATTON, JESS",0.0007788161993769471,0.0,3.356636745995238e-05,5
MAD VIKING/KNUT CAIN,0.0007788161993769471,0.0,2.642129553871199e-05,5
"FOX, PHIL",0.0007788161993769471,1.2132983321030488e-08,4.046887656603385e-05,5
PRETTY LARRY,0.0007788161993769471,0.0,5.1437256839677675e-05,5
MR. FEAR V/,0.0007788161993769471,0.0,2.6686844187571882e-05,5
IDRIS,0.0007788161993769471,0.0,5.334983245850888e-05,5
SOMON,0.0007788161993769471,0.0,4.045533136393477e-05,5
KOLOMAQ,0.0007788161993769471,0.0,4.045533136393477e-05,5
"WHITMAN, PATRICIA",0.0007788161993769471,3.235462218941463e-08,5.36992597412555e-05,5
MINOTAURUS,0.0007788161993769471,0.0,8.323073981720617e-05,5
LEONINUS,0.0007788161993769471,0.0,8.323073981720617e-05,5
DOVINIA,0.0007788161993769471,0.0,8.323073981720617e-05,5
"MOODY, RUNYAN",0.0007788161993769471,4.9141843951223125e-05,7.894732799211475e-05,5
TUNDRA,0.0007788161993769471,0.0,4.045533136393477e-05,5
"MAHONEY, GINNY",0.0007788161993769471,0.0,3.090445697707609e-05,5
"BERMAN, ADAM",0.0007788161993769471,0.0,3.090445697707609e-05,5
"WATKINS, STEVIE",0.0007788161993769471,0.0,3.8065154061480555e-05,5
"WATKINS, MELODY",0.0007788161993769471,0.0,3.8065154061480555e-05,5
"HURDLER, THOMAS",0.0007788161993769471,0.0,3.8065154061480555e-05,5
KASTYX,0.0006230529595015577,3.8488465846572746e-07,4.868501504733821e-05,4
KASEMA,0.0006230529595015577,3.8488465846572746e-07,5.530144947291496e-05,4
CAPTAIN GLORY,0.0006230529595015577,0.0,9.457653007102774e-05,4
MERREE,0.0006230529595015577,0.0,9.457653007102776e-05,4
"FULLERTON-SMITH, CAS",0.0006230529595015577,0.0,3.183891572717142e-05,4
"STRINGER, AMY",0.0006230529595015577,0.0,3.183891572717142e-05,4
REAPER,0.0006230529595015577,0.0,2.6315683061534317e-05,4
BRAINSTORM/,0.0006230529595015577,0.0,2.884466025515121e-05,4
BIZEN,0.0006230529595015577,0.0,2.7598154522019616e-05,4
TORPEDO II/MICHAEL S,0.0006230529595015577,0.0,2.6337487358455068e-05,4
"STEIN, EMIL",0.0006230529595015577,0.0,2.5886310666187507e-05,4
HYPERTRON II/STURDEV,0.0006230529595015577,0.0,3.227094116473784e-05,4
MR. LUCK/RAMON GARCI,0.0006230529595015577,0.0,3.375200388128763e-05,4
SKY-WALKER,0.0006230529595015577,0.0,2.6570992996397157e-05,4
BENAZA,0.0006230529595015577,0.0,3.238303037784628e-05,4
OX II/DR. KARL STRAG,0.0006230529595015577,0.0,2.6602604898664656e-05,4
WILLIS,0.0006230529595015577,0.0,3.238303037784628e-05,4
"GELLER, URI",0.0006230529595015577,0.0,2.7299258009367903e-05,4
"TUMOLO, DR. JOANNE",0.0006230529595015577,1.768564731353246e-07,3.339849417734672e-05,4
MARVEL BOY VII/DAVID,0.0006230529595015577,0.0,3.346514154079549e-05,4
"PHILIPS, PHILIP",0.0006230529595015577,0.0,3.253983435081655e-05,4
GAMMA-BURN/,0.0006230529595015577,0.0,3.253983435081655e-05,4
SCRIER JR.,0.0006230529595015577,0.0,2.6075767216831576e-05,4
"DRAGONMEGAS, JESSIE",0.0006230529595015577,0.0,4.089999460835367e-05,4
PIRANHA II/,0.0006230529595015577,0.0,3.950852559980744e-05,4
POWERHOUSE II/,0.0006230529595015577,0.0,3.2096171986868146e-05,4
NAUTILUS,0.0006230529595015577,0.0,4.3284095273256055e-05,4
SLIDE,0.0006230529595015577,0.0,4.3284095273256055e-05,4
RAZORWIRE,0.0006230529595015577,0.0,4.3284095273256055e-05,4
SPELLBINDER/ERICA FO,0.0006230529595015577,0.0,2.5434834118278504e-05,4
HYPERTRON/CHESTER,0.0006230529595015577,0.0,3.227094116473784e-05,4
"LEIGHTON, BRIAN",0.0006230529595015577,0.0,3.759548289646701e-05,4
"MERIDIAN, DR. ROBERT",0.0006230529595015577,0.0,3.759548289646701e-05,4
MASTERBLASTER/,0.0006230529595015577,0.0,3.2096171986868146e-05,4
"MOSLEY, WARDEN",0.0006230529595015577,0.0,3.531187154410616e-05,4
"HAMILTON, PAUL",0.0006230529595015577,0.0,2.793444916973155e-05,4
"BANK, IRVING",0.0006230529595015577,0.0,3.346514154079549e-05,4
"CHAKARA, MADAN",0.0006230529595015577,0.0,3.531187154410616e-05,4
MASTER FOUR,0.0006230529595015577,0.0,3.378359932578083e-05,4
PUMPKIN,0.0006230529595015577,9.641573996367947e-08,2.731536684269676e-05,4
MODULAR MAN/STEPHEN,0.0006230529595015577,0.0,2.7566182591838442e-05,4
"TENKO, CARTER",0.0006230529595015577,0.0,3.889677415283281e-05,4
"HEDERMAN, LOTTIE",0.0006230529595015577,0.0,3.889677415283281e-05,4
"COPPERSMITH, ALFRED",0.0006230529595015577,0.0,2.8584952592732254e-05,4
KURAGARI,0.0006230529595015577,0.0,3.5969531404672904e-05,4
"THOMAS, BECKY",0.0006230529595015577,0.0,3.211127483128136e-05,4
"HILDEBRANT, DR.",0.0006230529595015577,0.0,3.211127483128136e-05,4
"DE LA SALLE, BEATRIC",0.0006230529595015577,0.0,2.5525380605166992e-05,4
"GEDDINGS, JUDITH GHO",0.0006230529595015577,0.0,2.6399945395127992e-05,4
CUEBALL/,0.0006230529595015577,0.0,2.5544298636196218e-05,4
NAMELESS ONE,0.0006230529595015577,9.670526092451435e-09,2.7118526050828186e-05,4
PERSEPHONE II,0.0006230529595015577,0.0,3.0112924088213108e-05,4
SLAUGHTER,0.0006230529595015577,0.0,3.538848698126355e-05,4
MARVEL BOY/MARTIN BU,0.0006230529595015577,0.0,2.7864705386178995e-05,4
MOURNING PREY,0.0006230529595015577,0.0,3.229041072002715e-05,4
"RIVERA, MS.",0.0006230529595015577,0.0,2.900841611118362e-05,4
KEEVER,0.0006230529595015577,0.0,2.803142711361073e-05,4
MARTINS,0.0006230529595015577,0.0,2.8255671619556817e-05,4
KARSANO,0.0006230529595015577,0.0,2.7362204084488878e-05,4
"INES, DR. DIDIER",0.0006230529595015577,0.0,2.935194528993479e-05,4
"LOPEZ, DONNA",0.0006230529595015577,0.0,2.7320227508531053e-05,4
PHANTOM,0.0006230529595015577,0.0,3.2395877006789386e-05,4
SCUZZ,0.0006230529595015577,0.0,6.215428791905503e-05,4
"BRADDOCK, ELIZABETH",0.0006230529595015577,0.0,3.675404454467279e-05,4
"CAMPBELL, VALERIE",0.0006230529595015577,0.0,3.675404454467279e-05,4
"QUENTIN, RALPH",0.0006230529595015577,0.0,3.249035674308983e-05,4
"FOWLER, RED",0.0006230529595015577,0.0,3.445821433038154e-05,4
"VINYL, MILO",0.0006230529595015577,0.0,2.8628989281416214e-05,4
SURGE,0.0006230529595015577,0.0,2.6684746431297547e-05,4
"LOOPNER, LEXINGTON",0.0006230529595015577,0.0,3.988561785174534e-05,4
DOGGEREL,0.0006230529595015577,0.0,4.359296666426356e-05,4
INFERNO,0.0006230529595015577,0.0,2.7631457991634984e-05,4
WARP SAVANT,0.0006230529595015577,0.0,2.5491142287826944e-05,4
"BECKMAN, SARAH",0.0006230529595015577,0.0,7.055654927867992e-05,4
STRIKER,0.0006230529595015577,0.0,4.4181482638126136e-05,4
SUNDANCE,0.0006230529595015577,0.0,4.4181482638126136e-05,4
HOO,0.0006230529595015577,0.0,2.559842868210111e-05,4
"MENDOSA, EMILIO",0.0006230529595015577,0.0,5.866041994266602e-05,4
"MANNING, JANICE",0.0006230529595015577,9.381626467637909e-08,5.579390830465699e-05,4
"BLANDING, ANDREW",0.0006230529595015577,0.0,4.308267016280713e-05,4
"BLANDING, HALEY",0.0006230529595015577,0.0,4.308267016280713e-05,4
"BREWER, DR. MELINDA",0.0006230529595015577,2.1741385033453824e-08,3.301650173510633e-05,4
MADAME SLAY,0.0006230529595015577,0.0,2.5849710656148463e-05,4
DUCHARME,0.0006230529595015577,0.0,3.158459631756488e-05,4
"BLANDING, MRS.",0.0006230529595015577,0.0,4.308267016280713e-05,4
VEGA-SUPERIOR,0.0006230529595015577,0.0,2.5584280436839597e-05,4
RAZORBLADE II/,0.0006230529595015577,0.0,6.215428791905503e-05,4
"HARRINGTON, PRINCIPA",0.0006230529595015577,0.0,3.9134367943246314e-05,4
FLYNN,0.0006230529595015577,0.0,2.5967641099646427e-05,4
ROCKET RACER II/,0.0006230529595015577,0.0,2.627699295651701e-05,4
"SMITH, DAPHNE",0.0006230529595015577,0.0,2.7324358775010634e-05,4
MONTENEGRO,0.0006230529595015577,0.0,2.773747739612358e-05,4
"JACOBY, KYLE",0.0006230529595015577,0.0,3.9134367943246314e-05,4
VOLK/ILYA DUBROMOVIT,0.0006230529595015577,0.0,6.981176742704783e-05,4
"SUKHAROV, VIKTORIA",0.0006230529595015577,0.0,6.981176742704783e-05,4
"HOSEK, BULL",0.0006230529595015577,0.0,6.981176742704783e-05,4
"SUKHAROV, DIMITRI",0.0006230529595015577,0.0,6.981176742704783e-05,4
TINAC,0.0006230529595015577,0.0,3.459915660758786e-05,4
RODOR,0.0006230529595015577,0.0,3.459915660758786e-05,4
"KRAY, D'VON",0.0006230529595015577,0.0,2.5729789350436005e-05,4
LUPE,0.0006230529595015577,0.0,5.709318119982835e-05,4
"FORD, GERALD",0.0006230529595015577,0.0,2.6245724762489133e-05,4
SEETAH,0.0006230529595015577,0.0,2.761869456787874e-05,4
BI-BEAST,0.0006230529595015577,0.0,2.5894781725821092e-05,4
LAYLA,0.0006230529595015577,2.6566074280744374e-08,3.626641621676176e-05,4
"WESTON, SALLY",0.0006230529595015577,0.0,2.9580703141298825e-05,4
"RADD, FENNAN",0.0006230529595015577,7.183459189720808e-08,2.922305256954897e-05,4
MALICE II,0.0006230529595015577,0.0,2.7213766577838315e-05,4
ROULETTE/DUDE JENSEN,0.0006230529595015577,0.0,3.094867636495581e-05,4
WILDPRIDE/KYLLIAN,0.0006230529595015577,0.0,2.903527956773656e-05,4
"BRUKNER, DR. FRANK",0.0006230529595015577,0.0,2.8567703336278903e-05,4
AMPERE/,0.0006230529595015577,0.0,4.268457154548351e-05,4
"NICHOLS, LORNA",0.0006230529595015577,0.0,2.7840984302748376e-05,4
"SLAVINSKI, SALLY",0.0006230529595015577,0.0,4.359296666426356e-05,4
"MITCHELL, ROBERT",0.0006230529595015577,0.0,4.359296666426356e-05,4
DR. POWER/DR. MAXIMU,0.0006230529595015577,0.0,2.797704289950433e-05,4
PAVANE II,0.0006230529595015577,0.0,4.268457154548351e-05,4
BRAWLER,0.0006230529595015577,0.0,4.268457154548351e-05,4
MINDSTORM/,0.0006230529595015577,0.0,2.6038090628225756e-05,4
"JARDINE, AMANDA",0.0006230529595015577,0.0,3.6711440462698644e-05,4
"WISDOM, HAROLD",0.0006230529595015577,0.0,3.6711440462698644e-05,4
VOID-EATER,0.0006230529595015577,0.0,3.222281259890282e-05,4
"BECKMAN, LISA",0.0006230529595015577,0.0,7.055654927867992e-05,4
"BECKMAN, JOSEPH",0.0006230529595015577,0.0,7.055654927867992e-05,4
"BECKMAN, CHARLES",0.0006230529595015577,0.0,7.055654927867992e-05,4
GRIFFIN,0.0006230529595015577,0.0,2.660188823011743e-05,4
RIP,0.0006230529595015577,0.0,3.0714783516888615e-05,4
SHADOWOMAN/JILLIAN W,0.0006230529595015577,0.0,3.222281259890282e-05,4
CLUSTER,0.0006230529595015577,0.0,2.813940836462173e-05,4
"ADAMSON, JASON",0.0006230529595015577,0.0,0.00011076970069373976,4
"MADDICKS, NADINE",0.0006230529595015577,0.0,2.7214305277486118e-05,4
CYPRESS/,0.0006230529595015577,0.0,2.5540047213150008e-05,4
"HONDA, DR.",0.0006230529595015577,0.0,3.3347611882854915e-05,4
STYX II,0.0006230529595015577,0.0,2.571514162652535e-05,4
AVATAR II/PRINCESS A,0.0006230529595015577,7.4664512744803e-09,2.6873339001242966e-05,4
"LUCIFER, REV.",0.0006230529595015577,1.6177311094707316e-08,4.992559584951768e-05,4
FREAK QUINCY,0.0006230529595015577,0.0,2.8454835854939898e-05,4
DAMAGE,0.0006230529595015577,0.0,3.227186882406449e-05,4
"KREIGKOPH, GEN.",0.0006230529595015577,0.0,3.0046786320720464e-05,4
EXILE,0.0006230529595015577,0.0,2.718216686786632e-05,4
"LOGAN, WAYNE",0.0006230529595015577,0.0,0.00011076970069373976,4
"ADAMSON, REBECCA",0.0006230529595015577,0.0,0.00011076970069373976,4
"NORTH, RICKY",0.0006230529595015577,7.386230520999074e-07,3.560107466140098e-05,4
"CHEN, JOANNA",0.0006230529595015577,0.0,2.9533850385265677e-05,4
"KANE, LARRY",0.0006230529595015577,0.0,2.574970291670919e-05,4
SHUMA-GORATH,0.0006230529595015577,0.0,2.9586224498989376e-05,4
GUARDIAN III,0.0006230529595015577,0.0,3.2395877006789386e-05,4
WENDIGO IV/MICHAEL F,0.00046728971962616824,0.0,5.865400022192418e-05,3
"FLEET, TAMARA",0.00046728971962616824,0.0,5.865400022192418e-05,3
"ARGOSY, HERVE",0.00046728971962616824,0.0,2.6000537930792472e-05,3
DIAMOND HEAD,0.00046728971962616824,0.0,2.5075616603768583e-05,3
THREE-FACE,0.00046728971962616824,0.0,3.8768552329012325e-05,3
BULLSEYE,0.00046728971962616824,0.0,2.553860950384954e-05,3
BROKEN MAN,0.00046728971962616824,0.0,4.1973420072428935e-05,3
FORGE | EARTH 998,0.00046728971962616824,0.0,3.4826688778236034e-05,3
COLOSSUS,0.00046728971962616824,0.0,2.4971132706671944e-05,3
OUBLIETTE/,0.00046728971962616824,0.0,7.409294681899568e-05,3
ASTROLOGER/,0.00046728971962616824,0.0,2.7911941623667193e-05,3
"MASTIFF, MINNIE",0.00046728971962616824,0.0,5.710244868092678e-05,3
MASTIFF,0.00046728971962616824,0.0,5.710244868092678e-05,3
"DUCRESTE, ABRIAN",0.00046728971962616824,0.0,5.710244868092678e-05,3
"PETERS, NIGEL",0.00046728971962616824,0.0,3.465263680952523e-05,3
HALF-FACE,0.00046728971962616824,0.0,2.7871441449901734e-05,3
BLOODSHED/WYNDELL DI,0.00046728971962616824,0.0,3.53442372085073e-05,3
"DICHINSON, RICKY",0.00046728971962616824,0.0,3.53442372085073e-05,3
ZABO,0.00046728971962616824,3.886147710961008e-06,2.9141398009421937e-05,3
LACE/,0.00046728971962616824,0.0,3.4458359609865995e-05,3
"FALSWORTH, KENNETH",0.00046728971962616824,0.0,3.465263680952523e-05,3
KATHAR,0.00046728971962616824,0.0,4.729834748574064e-05,3
CRUSHER II/JUAN APON,0.00046728971962616824,0.0,2.571439349784369e-05,3
BLOCKBUSTER II,0.00046728971962616824,0.0,2.5268858608167423e-05,3
FANG,0.00046728971962616824,0.0,2.541666540538207e-05,3
TARGET,0.00046728971962616824,0.0,2.8248606483968215e-05,3
"SZARDOS, STEFAN",0.00046728971962616824,0.0,2.6905834864500524e-05,3
JUTTA,0.00046728971962616824,0.0,3.754634787233115e-05,3
VANESSA,0.00046728971962616824,0.0,2.5668034385701283e-05,3
SUNSET GRACE,0.00046728971962616824,0.0,2.5071739015220182e-05,3
"HARRIGAN, CHESTER CH",0.00046728971962616824,0.0,3.4367951934428194e-05,3
LEATHER/,0.00046728971962616824,0.0,3.4458359609865995e-05,3
EXECUTIONER,0.00046728971962616824,0.0,2.5174101398642727e-05,3
"STILES, TATJANA",0.00046728971962616824,2.4265966642060976e-08,5.933577192871391e-05,3
DETHSTRYK,0.00046728971962616824,0.0,7.57734401860764e-05,3
SKULLCRASHER/,0.00046728971962616824,0.0,3.4367951934428194e-05,3
"BIRD, TUESDAY",0.00046728971962616824,0.0,2.492693997682894e-05,3
"DEWOLFF, MEREDITH",0.00046728971962616824,0.0,2.5670276424674203e-05,3
CYLLA,0.00046728971962616824,0.0,2.54726376807184e-05,3
REAVER/JOSHUA STRAGG,0.00046728971962616824,0.0,2.7353414174510112e-05,3
AGAMEMNON II/ANDREI,0.00046728971962616824,0.0,2.506225813462532e-05,3
"MACKAY, AILSA",0.00046728971962616824,0.0,5.734733270156608e-05,3
SCORCH/TOMMY NG,0.00046728971962616824,0.0,2.5641328441798156e-05,3
SHAMAN III,0.00046728971962616824,0.0,5.734733270156608e-05,3
"MACKAY, MURDO",0.00046728971962616824,0.0,5.734733270156608e-05,3
"DOOM, DR. BOB",0.00046728971962616824,0.0,2.6938858812405325e-05,3
"FLEET, JONAS",0.00046728971962616824,0.0,5.865400022192418e-05,3
CAT IV,0.00046728971962616824,0.0,2.5413689074800745e-05,3
SARACEN,0.00046728971962616824,0.0,3.88275045304098e-05,3
EL VAMPIRO,0.00046728971962616824,0.0,3.4507126691270674e-05,3
NICODEMUS,0.00046728971962616824,0.0,2.6278688671116727e-05,3
LUCIFER II,0.00046728971962616824,0.0,3.5993200797821925e-05,3
EL TORO ROJO,0.00046728971962616824,0.0,3.4507126691270674e-05,3
LONGARM/,0.00046728971962616824,0.0,2.5376006429322382e-05,3
COTTONMOUTH,0.00046728971962616824,0.0,2.768828351111024e-05,3
VIBRANIA/SHARA,0.00046728971962616824,0.0,2.551017959677112e-05,3
"RUIZ, DR. BERNARDO",0.00046728971962616824,0.0,3.464869611763951e-05,3
STINGER/,0.00046728971962616824,0.0,3.449541005970074e-05,3
"EISMAN, BETTY",0.00046728971962616824,0.0,3.464869611763951e-05,3
RAGA,0.00046728971962616824,0.0,2.6463642756665123e-05,3
"TRAVERS, MIKE",0.00046728971962616824,0.0,7.561210724613395e-05,3
GESTALT,0.00046728971962616824,0.0,2.5354309893600047e-05,3
TIGER WYLDE,0.00046728971962616824,0.0,5.716879435746364e-05,3
ZONE,0.00046728971962616824,0.0,5.716879435746364e-05,3
ANGEL II/THOMAS HALL,0.00046728971962616824,0.0,3.449541005970074e-05,3
"HAWKINS, DR. EDWIN E",0.00046728971962616824,0.0,4.0999889306400315e-05,3
"BLAKE, EMILY",0.00046728971962616824,0.0,2.6020324651515173e-05,3
DEVASTATOR/KIROV PET,0.00046728971962616824,0.0,2.526491894960953e-05,3
RAPTAR,0.00046728971962616824,0.0,2.5429232831689594e-05,3
"HILL, GEORGE",0.00046728971962616824,0.0,2.499567850994571e-05,3
STORMER,0.00046728971962616824,0.0,7.57734401860764e-05,3
FORTUNE,0.00046728971962616824,0.0,5.716879435746364e-05,3
BRUNO,0.00046728971962616824,0.0,5.693199643650346e-05,3
COCO,0.00046728971962616824,0.0,5.693199643650346e-05,3
"GREGORY, TODD",0.00046728971962616824,0.0,4.3720421185288945e-05,3
DEATHLOK III DOPPELG,0.00046728971962616824,0.0,2.6486301314770667e-05,3
NAGA,0.00046728971962616824,0.0,2.7208157798889777e-05,3
VERMIN II,0.00046728971962616824,0.0,2.5562257797834234e-05,3
"LANCELOT, SIR",0.00046728971962616824,0.0,2.8135177938201673e-05,3
"HOFFMAN, ALICE",0.00046728971962616824,0.0,3.331486135820228e-05,3
MINOTAUR II,0.00046728971962616824,0.0,2.524034563215238e-05,3
RAGA-SHAH,0.00046728971962616824,0.0,5.760963779707239e-05,3
"O'HARA, GERALD",0.00046728971962616824,0.0,5.760963779707239e-05,3
"MCSHANE, PATRICK",0.00046728971962616824,0.0,5.760963779707239e-05,3
"KAZAKI, SHINJI",0.00046728971962616824,0.0,2.6262529203974774e-05,3
ANANASTASIA/ANNA,0.00046728971962616824,0.0,6.301914013627304e-05,3
"ROSENBERG, ANNIE",0.00046728971962616824,0.0,2.4968138957528005e-05,3
"PIERSON, FRED",0.00046728971962616824,0.0,6.301914013627304e-05,3
"BLOODVESSEL, BUSTA",0.00046728971962616824,0.0,6.301914013627304e-05,3
SEERESS,0.00046728971962616824,0.0,7.57734401860764e-05,3
ANIMUS,0.00046728971962616824,0.0,2.5755019485324988e-05,3
NIGHTEYES/ERIC,0.00046728971962616824,0.0,3.60026115991175e-05,3
TABUR,0.00046728971962616824,0.0,2.5504854309984563e-05,3
"FAVERSHAM, DAPHNE",0.00046728971962616824,0.0,3.60026115991175e-05,3
HATCHET-9,0.00046728971962616824,0.0,2.757380990099641e-05,3
MARCHALLA,0.00046728971962616824,0.0,4.492213503402173e-05,3
MARCHALLA II,0.00046728971962616824,0.0,5.896011774160221e-05,3
URCHALLA,0.00046728971962616824,0.0,5.896011774160221e-05,3
B'GON,0.00046728971962616824,0.0,2.5558064680119454e-05,3
"SINGER, MERLE",0.00046728971962616824,0.0,3.549959104529454e-05,3
"KELLOG, SHERIFF L.B.",0.00046728971962616824,0.0,2.5874611748029356e-05,3
SYLPH,0.00046728971962616824,0.0,2.6610019340440383e-05,3
"PILLMAN, JIM",0.00031152647975077883,0.0,2.444820759076155e-05,2
"O'SHAUGNESSY, COLLEE",0.00031152647975077883,0.0,2.7087811320635257e-05,2
WATCHLORD/,0.00031152647975077883,0.0,2.4690247046771446e-05,2
MR. SINISTER | AOA,0.00031152647975077883,0.0,2.5095248942164503e-05,2
"PETERS, SHANA TOC",0.00031152647975077883,0.0,2.4730282587775654e-05,2
AGGAMON,0.00031152647975077883,0.0,2.4774218500866736e-05,2
"FLINN, LANCELOT LANC",0.00031152647975077883,0.0,2.7802844757927806e-05,2
LORD YARU,0.00031152647975077883,0.0,4.282206126366546e-05,2
PROTO-GOBLIN/VAN ADD,0.00031152647975077883,0.0,2.5036182310813207e-05,2
KYSA,0.00031152647975077883,0.0,4.282206126366546e-05,2
ANTIQUARY/,0.00031152647975077883,0.0,2.5429657777681187e-05,2
FOOLKILLER/ROSS EVER,0.00031152647975077883,0.0,2.7028015722779018e-05,2
WRECKER II,0.00031152647975077883,0.0,2.440659371311569e-05,2
BARON SAMEDI,0.00031152647975077883,0.0,2.5119062955785314e-05,2
DAMBALLAH,0.00031152647975077883,0.0,2.6877278691511444e-05,2
BLACK TALON/DESMOND,0.00031152647975077883,0.0,2.5119062955785314e-05,2
COPPERHEAD II/,0.00031152647975077883,0.0,2.565176100246231e-05,2
BLACK TALON III,0.00031152647975077883,0.0,2.5476805485738657e-05,2
"MICHAELS, DAWN",0.00031152647975077883,0.0,4.19733477136273e-05,2
"STRUNK, BELLA",0.00031152647975077883,0.0,2.571470031389088e-05,2
PAPA NEBO,0.00031152647975077883,0.0,3.0387574767606623e-05,2
SMEDLEY,0.00031152647975077883,0.0,4.248158884791319e-05,2
BROTHER STEPHEN,0.00031152647975077883,0.0,4.248158884791319e-05,2
LORD OF LIGHT/BOWEN,0.00031152647975077883,0.0,2.6056552445337742e-05,2
"WOLMAN, GIDEON",0.00031152647975077883,0.0,4.19733477136273e-05,2
"ROMANO, TONY",0.00031152647975077883,0.0,4.179820034465377e-05,2
POWERHOUSE IV/,0.00031152647975077883,0.0,2.4485124451791985e-05,2
RAPTOR/PAUL HAZLETT,0.00031152647975077883,0.0,2.5136660516685866e-05,2
AIR WALKER/ARLO SAMU,0.00031152647975077883,0.0,2.510546318706221e-05,2
PAYBACK/,0.00031152647975077883,0.0,2.782756423630598e-05,2
SNIPER/VON BURIAN,0.00031152647975077883,0.0,2.514438465784023e-05,2
"SANTOS, MARIO",0.00031152647975077883,0.0,4.1852566223773636e-05,2
"DOMANI, DINO",0.00031152647975077883,0.0,4.179820034465377e-05,2
ZEAKLAR,0.00031152647975077883,0.0,2.5899496218484736e-05,2
SYRRH,0.00031152647975077883,0.0,2.4669432915034994e-05,2
SAMURAI STEEL/YOSHID,0.00031152647975077883,0.0,2.461730149992989e-05,2
"STILWELL, RON",0.00031152647975077883,0.0,4.19733477136273e-05,2
"SANTOS, JOSE",0.00031152647975077883,0.0,4.1852566223773636e-05,2
"BEDFORD, BRAD HULK",0.00031152647975077883,0.0,4.19733477136273e-05,2
"STARK, ISAAC",0.00031152647975077883,0.0,4.3963586604145066e-05,2
WIZARD OF THE WEST,0.00031152647975077883,0.0,4.3963586604145066e-05,2
"GROSS, CLIFFORD",0.00031152647975077883,0.0,2.5749776849616824e-05,2
AI-CHIA,0.00031152647975077883,0.0,3.6174059400581055e-05,2
GODWULF,0.00031152647975077883,0.0,3.11127022668362e-05,2
"SANCHEZ, DET. LOUISA",0.00031152647975077883,0.0,2.4844326109370032e-05,2
MASTERMIND II/BOWERS,0.00031152647975077883,0.0,2.498196844841762e-05,2
DISTORTER,0.00031152647975077883,0.0,2.4619599697758184e-05,2
KINGSIZE,0.00031152647975077883,0.0,2.5260200343585623e-05,2
